pid,degree
26388279074241,107
30786325578770,110
30786325579495,114
32985348837838,388
35184372089795,162
35184372090565,68
35184372092912,278
37383395350655,181
17592186047040,103
26388279076874,123
28587302327861,322
32985348833841,19
35184372095326,163
19791209301445,535
21990232560787,291
28587302323862,127
35184372095561,290
35184372099767,119
37383395352148,417
26388279076370,70
30786325586218,144
35184372093604,133
35184372089359,144
32985348836442,256
35184372089645,124
35184372097026,190
37383395351807,52
37383395353798,61
37383395349513,239
19791209307572,123
35184372093543,131
32985348834694,244
35184372092406,115
15393162790997,367
32985348837598,123
37383395350372,64
35184372090605,198
28587302324592,239
32985348841695,52
8796093029959,273
10995116284647,103
17592186047153,265
17592186053498,219
19791209302905,547
28587302329671,141
32985348837731,96
35184372095539,272
35184372095848,141
35184372097978,129
35184372098200,150
37383395345180,125
37383395349625,135
30786325588298,218
24189255815329,214
30786325580704,319
32985348840163,302
35184372088994,33
35184372093781,208
37383395346692,115
37383395354530,149
37383395346788,223
30786325582127,312
37383395348983,76
37383395349573,308
21990232559549,68
30786325582307,222
30786325586200,157
32985348839448,38
35184372097498,72
21990232559183,145
19791209304456,35
30786325586559,235
37383395347778,70
37383395351559,64
37383395354765,151
30786325588072,65
21990232563609,51
21990232558815,268
28587302332779,132
30786325584827,196
30786325583027,119
13194139543256,414
37383395347880,147
32985348835896,155
28587302324723,540
28587302329353,239
28587302330278,273
32985348841408,146
35184372089073,155
35184372090910,100
37383395351876,161
37383395348099,182
28587302325445,204
35184372095077,226
10995116284701,50
10995116280033,225
15393162797780,337
15393162798503,82
24189255814147,205
32985348840341,137
32985348843258,112
35184372098880,177
15393162796146,270
37383395349074,152
37383395349082,96
37383395353937,126
10890,82
30786325587398,254
13194139543000,45
19791209307935,220
24189255812297,97
24189255815778,31
35184372091251,201
2199023259793,600
13194139540014,515
17592186053180,374
24189255820028,378
30786325578962,241
30786325588195,201
32985348838009,58
37383395353044,73
30786325587283,192
37383395350542,123
21990232563067,206
30786325584833,287
35184372092199,103
37383395355093,117
30786325588624,153
30786325582960,99
32985348834570,257
37383395345702,20
37383395346970,121
35184372099788,51
37383395347248,86
32985348838559,109
26388279077125,234
30786325588173,83
19791209303513,316
28587302323068,36
26388279070439,332
35184372090975,175
17592186050115,374
19791209307733,147
30786325581627,71
6597069772091,404
15393162798804,140
17592186052101,330
21990232564358,321
26388279072183,89
28587302330098,443
37383395345699,89
28587302332057,85
24189255817257,84
26388279074937,271
30786325585808,90
35184372092478,40
28587302332315,154
32985348841055,124
19791209310621,301
21990232563458,108
21990232564868,92
26388279075756,256
35184372093137,40
24189255820326,146
6597069775228,144
8796093029918,88
8796093031490,10
10995116286900,426
17592186050044,100
19791209309668,199
24189255813562,225
30786325587745,46
32985348843233,62
37383395352583,28
35184372097130,81
15393162790005,38
15393162792804,36
17592186050347,80
21990232565966,234
26388279076582,14
28587302325102,36
32985348836353,169
32985348837753,36
32985348840896,143
35184372090806,80
37383395350128,148
24189255816910,342
35184372098263,108
35184372099719,74
13194139542471,268
30786325588268,85
30786325579531,91
35184372089484,71
4398046518492,481
26388279072218,75
32985348838223,84
13194139543591,257
32985348843778,48
24189255818403,195
32985348836552,140
30786325581787,234
26388279076643,35
21990232562888,110
24189255816815,109
13194139538021,176
13194139538546,215
17592186050454,356
30786325584492,147
32985348840920,62
6597069769236,427
10995116279730,79
13194139534047,361
17592186051494,123
24189255816763,192
32985348837538,146
35184372093674,77
19791209305854,83
28587302328389,221
30786325587975,101
37383395349823,87
19791209306915,66
8796093028975,10
32985348841313,168
37383395353702,85
6597069772324,312
35184372096247,116
37383395354638,87
26388279067747,119
26388279072115,71
37383395354967,90
26388279068831,295
19791209308473,57
24189255811879,301
35184372094232,157
17592186045794,81
21990232558127,193
28587302326303,134
2772,472
13194139534872,308
15393162799851,376
21990232557051,118
28587302323845,114
35184372094410,100
37383395350173,94
13194139537751,316
28587302323229,207
30786325578763,123
35184372096446,136
19791209303330,59
19791209307499,21
28587302330647,59
4398046513033,556
17592186050063,191
21990232562016,351
35184372090065,118
7861,449
6597069768330,382
6597069770960,480
15393162788912,112
17592186053336,392
19791209300574,107
19791209309799,317
30786325584917,134
32985348838424,116
35184372090743,20
10995116280704,23
21990232564904,244
10995116283204,341
15393162795000,29
4398046514840,361
21990232556088,82
19791209304140,234
26388279076164,133
21990232560596,191
6597069774128,101
6948,467
8796093032376,372
13194139535584,359
37383395352448,36
6552,10
10995116288600,79
21990232565672,209
6144,459
24189255819188,69
8796093025312,307
2199023262460,41
6597069777508,319
2199023261692,376
24189255814908,186
10995116279632,312
30786325588012,126
32985348840996,167
35184372094272,98
15393162796224,55
30786325578968,61
21990232561276,129
17592186047220,244
6597069775344,400
24189255811996,188
6597069776988,377
8796093022920,315
6597069766824,326
17592186046392,28
17592186052484,59
37383395350764,37
30786325580548,69
4398046520552,63
30786325582808,254
32985348835576,97
17592186054408,174
13194139539104,69
35184372097360,111
24189255812892,162
30786325587512,178
6597069775696,298
35184372089148,44
32985348834268,47
28587302325364,57
24189255819288,15
13194139538196,207
30786325578336,62
10995116285913,19
4398046521177,406
24189255816317,210
8796093024109,487
4398046521973,509
26388279076285,133
2199023266225,68
19791209301085,372
19791209300413,69
35184372099677,82
35184372095857,64
37383395354409,115
17592186046561,40
13194139537105,76
6597069767053,19
24189255813857,5
6597069776929,420
1057,300
2199023260849,462
13194139543589,110
32985348843409,15
19791209305257,140
19791209303197,166
10995116286497,72
8796093022717,460
19791209302697,71
13194139536481,203
21990232558629,4
35184372095089,104
35184372096001,23
24189255811817,21
35184372095593,180
2857,536
6597069769433,84
17592186051513,29
7345,466
21990232561229,41
19791209302865,161
15393162794253,253
32985348834465,40
17592186049593,339
6625,350
35184372094177,71
32985348836181,19
26388279077489,152
35184372095965,27
13194139537897,126
4741,542
37383395353805,65
37383395352329,68
6597069771665,400
2199023264857,338
19791209306785,100
8796093023857,433
4398046512357,7
10995116285129,101
6597069770269,399
4398046512873,114
30786325579449,101
28587302322241,52
37383395344597,15
15393162795789,302
28587302324453,174
26388279070710,112
17592186048814,94
17592186044558,71
7154,413
19791209303778,227
32985348844002,36
30786325583622,70
4398046516046,40
24189255813798,25
24189255812170,126
30786325586354,82
28587302329194,192
10995116284206,40
10995116284950,329
2199023263058,5
37383395347922,43
17592186046058,360
2199023255606,443
15393162789582,88
37383395350242,142
10995116278698,39
32985348841838,75
32985348840934,12
3218,355
13194139543830,91
30786325579774,33
28587302325462,127
3302,565
4398046512562,355
4398046513430,356
6597069768686,357
24189255816534,108
10995116280814,84
10995116288346,386
17592186054062,225
19791209310126,17
35184372098598,120
26388279069450,286
21990232556842,247
32985348836534,96
21990232560358,252
28587302325190,117
19791209305426,9
4398046513538,346
37383395354646,63
15393162795766,8
37383395354242,76
4478,134
37383395345894,111
21990232556426,7
26388279071638,132
26388279071386,126
17592186049954,231
13194139535134,87
5378,25
10995116286702,105
2199023263698,361
13194139541894,367
26388279074006,71
24189255821922,53
10995116284810,39
13194139535922,23
21990232561666,100
6597069775106,390
6597069775747,384
28587302323831,52
24189255813751,71
15393162789607,323
32985348843595,64
10995116286751,304
6597069771171,336
15393162789243,87
21990232566339,348
28587302323647,18
15393162798119,267
26388279074055,159
35184372098311,184
1167,461
26388279073431,56
19791209308395,43
10995116284427,4
37383395346031,22
32985348834199,63
6597069777327,66
32985348833319,172
10995116280259,394
2199023256003,82
24189255819023,50
15393162796167,18
4398046521011,105
3927,82
19791209301955,224
30786325577931,18
4398046519791,414
28587302326875,15
19791209309851,347
2199023260507,23
37383395345571,74
30786325586679,42
8796093027843,13
6597069772311,307
13194139539955,79
13194139539511,305
17592186055083,292
28587302323443,84
21990232565087,215
10995116281631,297
13194139543463,336
30786325582643,34
8796093031779,165
32985348837115,123
2835,122
15393162797791,23
10995116277783,387
24189255816803,155
21990232559015,200
37383395348263,78
15393162794183,317
24189255821247,18
30786325578435,7
21990232556043,87
8796093032031,111
4398046511775,86
37383395348655,89
10995116285155,72
24189255820715,123
32985348835363,26
26388279076975,71
37383395347755,71
30786325583719,190
13194139543295,47
15393162794955,82
10995116285143,300
15393162791023,65
15393162797343,65
19791209302580,267
35184372095980,45
9904,481
21990232556332,390
37383395348360,26
35184372094708,54
37383395355336,42
32985348834360,99
35184372099692,11
26388279074932,157
13194139537900,327
8796093023884,291
15393162793288,327
32985348842000,145
37383395349592,80
2199023260592,420
6597069772720,382
21990232561652,32
6292,8
4398046519624,449
17592186054880,41
26388279066976,122
2199023263996,397
28587302323696,8
10995116281776,352
26388279075436,29
13194139537132,287
28587302325084,41
28587302326308,7
37383395355116,20
10995116283668,364
10995116278616,319
13194139543188,10
2199023255776,408
32985348833864,50
2199023256188,38
13194139538152,187
6597069775460,45
19791209303524,318
8796093022456,359
4398046516392,21
17592186051204,13
28587302326224,92
4398046514784,341
30786325583456,59
24189255815812,21
30786325583336,67
15393162796144,266
35184372094312,129
10648,459
37383395355192,43
13194139540004,303
24189255821092,167
21990232557133,283
4337,29
37383395351585,24
21990232559185,2
19791209300093,34
26388279069021,155
30786325588233,24
30786325587493,35
28587302327897,122
4398046518589,407
30786325582941,47
15393162799741,243
15393162794233,61
6597069775533,387
32985348840901,153
17592186048757,65
28587302330873,23
4398046512385,390
8796093031385,358
4097,412
26388279076361,82
2199023263793,87
15393162797913,296
17592186048913,113
15393162791929,26
13194139540185,403
4398046512589,22
17592186050665,210
4398046520701,425
19791209301197,231
7565,129
6597069773589,486
24189255813437,187
35184372089837,69
6597069776365,376
21990232558265,144
17592186048053,30
24189255815533,140
4398046517981,53
35184372091721,94
32985348839949,45
19791209309609,262
21990232559101,362
13194139533545,313
26388279070173,40
13194139537181,141
4398046520713,50
13194139541441,308
13194139538069,13
37383395349821,49
26388279076421,91
8796093028581,56
10995116279349,256
4398046517297,61
26388279069873,188
19791209306045,52
19791209303817,210
21990232565874,121
10662,6
19791209308774,15
15393162789610,352
8796093025174,19
7554,551
21990232561862,205
32985348835342,79
28587302331214,90
21990232557218,163
8796093023046,346
26388279074370,174
26388279066894,219
8796093028050,401
35184372099202,88
26388279070850,27
21990232559210,244
30786325581126,19
15393162798846,249
28587302322802,124
4398046517334,485
30786325583386,93
13194139542722,58
5730,358
28587302328438,25
28587302332306,147
10995116281394,254
2358,77
10995116281018,399
13194139543762,261
4398046520858,55
8796093029758,317
35184372090834,111
210,11
24189255812002,130
30786325588294,154
13194139535066,382
13194139543858,269
19791209300454,184
28587302322826,15
24189255812874,40
35184372092166,30
13194139539254,386
10482,28
37383395347282,29
21990232564278,268
30786325580398,116
28587302326010,30
24189255817610,108
17592186049118,88
35184372096966,23
8796093032614,206
10995116287422,70
2199023262750,571
15393162798434,210
24189255813630,138
8796093025246,287
13194139534742,300
6597069771658,437
15393162799850,16
2199023265054,5
10995116281346,308
35184372097246,48
30786325577874,109
4398046512674,416
37383395345158,57
3342,413
13194139544134,319
35184372096666,32
1302,25
6597069770310,377
24189255820575,109
30786325586731,12
21990232562079,340
6597069776551,445
6597069768319,321
4398046513047,430
6597069773639,10
35184372096343,83
35184372096703,200
26388279068659,44
26388279076471,166
37383395349143,70
32985348844275,64
8796093031555,293
13194139535363,58
6597069777223,439
26388279066679,176
21990232564015,179
15393162794223,32
8796093024575,55
13194139536107,19
10995116279047,11
